SELECT     codigo, cod_os, descricao, preco, quantidade, subtotal, desconto, total, data, cod_servico
FROM        OS_Servicos_Auto
Dados:
251	101	ALINHAMENTO E BALANCIAMENTO 	150,00	1	150,00	0,00	150,00	2025-11-27 00:00:00.000	90
252	101	TROCA DE OLEO COMPLETO	120,00	1	120,00	0,00	120,00	2025-11-27 00:00:00.000	61
253	102	SERVIÇO DA RETIFICA 	1750,00	1	1750,00	0,00	1750,00	2025-11-27 00:00:00.000	24
254	102	MÃO DE OBRA	2000,00	1	2000,00	0,00	2000,00	2025-11-27 00:00:00.000	131
255	105	MAO DE OBRA COM ALINHAMENTO	600,00	1	600,00	0,00	600,00	2025-11-29 00:00:00.000	235
256	107	TROCA PARTILHA DE FREIO	100,00	1	100,00	0,00	100,00	2025-11-29 00:00:00.000	210
257	107	TROCA 02 AMORTECEDOR DIANTEIRO	280,00	1	280,00	0,00	280,00	2025-11-29 00:00:00.000	83
258	107	RECUPERAÇÃO BASE AMORTECEDOR	550,00	1	550,00	0,00	550,00	2025-11-29 00:00:00.000	238
259	107	TROCA DE 02 AMORTECEDOR TRASEIRO	120,00	1	120,00	0,00	120,00	2025-11-29 00:00:00.000	239
260	108	TROCA PASTILHA DE FREIO	100,00	1	100,00	0,00	100,00	2025-11-29 00:00:00.000	35
261	110	PASSAGEM DE APARELHO E DIGNOSTICO	100,00	1	100,00	0,00	100,00	2025-12-01 00:00:00.000	240
262	112	ALINHAMENTO	60,00	1	60,00	0,00	60,00	2025-12-02 00:00:00.000	54
263	121	MÃO DE OBRA	450,00	1	450,00	0,00	450,00	2025-12-06 00:00:00.000	131
264	126	TROCA DE OLEO E TODOS OS FILTROS -002	350,00	1	350,00	0,00	350,00	2025-12-10 00:00:00.000	6
265	126	TROCA  2 TERMINAIS E 2 BARRAS AXIAIS 	200,00	1	200,00	0,00	200,00	2025-12-10 00:00:00.000	241
266	126	ALINHAMENTO 	70,00	1	70,00	0,00	70,00	2025-12-10 00:00:00.000	54
267	129	MO TROCA DE OLEO 	130,00	1	130,00	0,00	130,00	2025-12-10 00:00:00.000	242
268	129	MO SECUNDÁRIO 	200,00	1	200,00	0,00	200,00	2025-12-10 00:00:00.000	243
269	129	LIMPEZA E REGULAGEM DE FREIO	100,00	1	100,00	0,00	100,00	2025-12-10 00:00:00.000	244
270	134	MO SECUNDÁRIO 	200,00	1	200,00	0,00	200,00	2025-12-10 00:00:00.000	243
271	134	MO TROCA DE OLEO 	130,00	1	130,00	0,00	130,00	2025-12-10 00:00:00.000	242
272	135	MAO DE OBRA 	400,00	1	400,00	0,00	400,00	2025-12-11 00:00:00.000	245
273	136	MAO DE OBRA 	250,00	1	250,00	0,00	250,00	2025-12-11 00:00:00.000	245
275	139	TIRAR VAZAMENTO DE OLEO DISIEL	350,00	1	350,00	0,00	350,00	2025-12-11 00:00:00.000	246
279	141	TROCA BARRA AXIAL E TERMINAL DE DIREÇÃO	120,00	1	120,00	0,00	120,00	2025-12-12 00:00:00.000	115
280	141	ALINHAMENTO	80,00	1	80,00	0,00	80,00	2025-12-12 00:00:00.000	54
281	141	TROCA DE OLEO COMPLETO	130,00	1	130,00	0,00	130,00	2025-12-12 00:00:00.000	61
282	141	TROCA DE PASTILHA 	120,00	1	120,00	0,00	120,00	2025-12-12 00:00:00.000	249
283	141	TROCA DO FILTRO SECUDÁRIO	200,00	1	200,00	0,00	200,00	2025-12-12 00:00:00.000	251
284	141	REPARAÇÃO DO PARABARRO	60,00	1	60,00	0,00	60,00	2025-12-15 00:00:00.000	252
285	145	REPARO VAZAMENTO /  FRENTE RADIADOR	140,00	1	140,00	0,00	140,00	2025-12-15 00:00:00.000	255
286	148	TROCA DE 04 PNEUS	120,00	1	120,00	0,00	120,00	2025-12-16 00:00:00.000	174
287	148	ALINHAMENTO E BALANCIAMENTO 	160,00	1	160,00	0,00	160,00	2025-12-16 00:00:00.000	90
288	148	TROCA DE OLEO E TODOS OS. FILTROS	160,00	1	160,00	0,00	160,00	2025-12-16 00:00:00.000	172
289	148	TROCA DE DISCO E PASTILHA DE FREIO	120,00	1	120,00	0,00	120,00	2025-12-16 00:00:00.000	257
290	148	TROCA DE SAPATA E TAMBOR FREIO	160,00	1	160,00	0,00	160,00	2025-12-16 00:00:00.000	258
291	148	TROCA DE ALAVANCA DO CAMBIO	250,00	1	250,00	0,00	250,00	2025-12-16 00:00:00.000	259
292	148	TROCA DE OLEO DO CAMBIO	50,00	1	50,00	0,00	50,00	2025-12-16 00:00:00.000	260
293	148	SOLDA NO TANQUIO DE COMBUSTIVEL	400,00	1	400,00	0,00	400,00	2025-12-16 00:00:00.000	262
294	149	TROCA DE PASTILHA 	100,00	1	100,00	0,00	100,00	2025-12-16 00:00:00.000	249
295	149	TROCA 04 BUCHA DA BALANÇA SUPERIOR	250,00	1	250,00	0,00	250,00	2025-12-16 00:00:00.000	263
296	149	TROCA DE 02 PIVOR	280,00	1	280,00	0,00	280,00	2025-12-16 00:00:00.000	264
297	154	TROCA DOS BATEDOR DIANTEIRO	180,00	1	180,00	0,00	180,00	2025-12-17 00:00:00.000	265
298	154	TROCA DAS BIELETAS 	60,00	1	60,00	0,00	60,00	2025-12-17 00:00:00.000	266
299	154	TROCA DAS 2 COIFA DA RODA	180,00	1	180,00	0,00	180,00	2025-12-17 00:00:00.000	267
300	154	TROCA DAS BUCHA DA BARRA ESTABILIZADORA	50,00	1	50,00	0,00	50,00	2025-12-17 00:00:00.000	268
301	154	TROCA OLEO DA CAIXA DE MACHA	50,00	1	50,00	0,00	50,00	2025-12-17 00:00:00.000	270
302	157	TROCA DE OLEO E TODOS OS FILTROS -002	150,00	1	150,00	0,00	150,00	2025-12-18 00:00:00.000	6
303	157	TROCA DE 02 AMORTECEDOR DIANTEIRO	200,00	1	200,00	0,00	200,00	2025-12-18 00:00:00.000	271
304	157	ALINHAMENTO E BALANCIAMENTO 	150,00	1	150,00	0,00	150,00	2025-12-18 00:00:00.000	90
306	157	TROCA DO KIT CORREIA DENTADA	200,00	1	200,00	0,00	200,00	2025-12-18 00:00:00.000	272
307	157	TROCA DE OLEO DO CAMBIO	50,00	1	50,00	0,00	50,00	2025-12-18 00:00:00.000	260
308	157	TROCA DA BUCHA DA BALANÇA E PIVO 	250,00	1	250,00	0,00	250,00	2025-12-18 00:00:00.000	232
309	157	LIMPEZA E REGULAGEM DE FREIO	80,00	1	80,00	0,00	80,00	2025-12-18 00:00:00.000	244
310	158	REVISÃO TROCA DE OLEO COMPLETA	180,00	1	180,00	0,00	180,00	2025-12-18 00:00:00.000	273
311	158	ALINHAMENTO E BALANCIAMENTO 	150,00	1	150,00	0,00	150,00	2025-12-18 00:00:00.000	90
312	158	TROCA ROLAMENTO TRAZEIRO 	350,00	1	350,00	0,00	350,00	2025-12-18 00:00:00.000	274
313	158	LIMPEZA E REGULAGEM DE FREIO	100,00	1	100,00	0,00	100,00	2025-12-18 00:00:00.000	244
314	161	TIRA VAZAMENTO DO CARTE	200,00	1	200,00	0,00	200,00	2025-12-20 00:00:00.000	275
315	161	TROCA DA  MOCINETICA	100,00	1	100,00	0,00	100,00	2025-12-20 00:00:00.000	276
316	161	TROCA DAS COIFAS	160,00	1	160,00	0,00	160,00	2025-12-20 00:00:00.000	277
317	161	TROCA DA CAIXA DE DIREÇÃO	350,00	1	350,00	0,00	350,00	2025-12-20 00:00:00.000	278
319	164	TROCA RETENTOR DO VOLANTE 	280,00	1	280,00	0,00	280,00	2025-12-24 00:00:00.000	279
320	164	TIRA VAZAMENTO DO CARTE	300,00	1	300,00	0,00	300,00	2025-12-24 00:00:00.000	275
321	164	TROCA A JUNTA DA TAMPA DE VALVULA	200,00	1	200,00	0,00	200,00	2025-12-24 00:00:00.000	281
322	167	RECUP. QUADRO SUSP. + ALINH	800,00	1	800,00	0,00	800,00	2025-12-27 00:00:00.000	284
323	169	MÃO DE OBRA	80,00	1	80,00	0,00	80,00	2025-12-27 00:00:00.000	131
325	174	TROCA DE PASTILHA 	60,00	1	60,00	0,00	60,00	2025-12-29 00:00:00.000	249
328	175	TROCA DO COXIM DO AMORTECEDOR	120,00	1	120,00	0,00	120,00	2025-12-29 00:00:00.000	285
329	174	TIRAR VAZAMENTO DA VAVULA TEMOSTÁTICA	60,00	1	60,00	0,00	60,00	2025-12-29 00:00:00.000	286
330	177	TROCA DE OLEO E TODOS OS FILTROS -002	150,00	1	150,00	0,00	150,00	2025-12-30 00:00:00.000	6
331	177	TROCA SAPATA DE FREIO	200,00	1	200,00	0,00	200,00	2025-12-30 00:00:00.000	15
332	177	TROCA DE BUCHA DA ESTABILIZADORA	100,00	1	100,00	0,00	100,00	2025-12-30 00:00:00.000	287
333	178	ALINHAMENTO E BALANCIAMENTO .	170,00	1	170,00	0,00	170,00	2025-12-31 00:00:00.000	63
334	178	TROCA DE OLEO COMPLETO	280,00	1	280,00	0,00	280,00	2025-12-31 00:00:00.000	61
335	178	TROCA PASTILHA DE FREIO	100,00	1	100,00	0,00	100,00	2025-12-31 00:00:00.000	35
336	178	LIMPEZA E REGULAGEM DE FREIO	120,00	1	120,00	0,00	120,00	2025-12-31 00:00:00.000	244
337	179	TROCA DE MOLA MESTRE	160,00	1	160,00	0,00	160,00	2025-12-31 00:00:00.000	289
338	186	ALINHAMENTO E BALANCIAMENTO 	170,00	1	170,00	0,00	170,00	2026-01-06 00:00:00.000	90
339	186	TROCA DE 02 AMORTECEDOR	280,00	1	280,00	0,00	280,00	2026-01-06 00:00:00.000	94
340	187	RECUP CIL MEST + LIMP/REG FREIO	350,00	1	350,00	0,00	350,00	2026-01-07 00:00:00.000	292
341	190	SERVIÇO DO CABERÇOTE	800,00	1	800,00	0,00	800,00	2026-01-07 00:00:00.000	294
342	190	TORNO  REC. DE ROSCA E SOLDA	450,00	1	450,00	0,00	450,00	2026-01-07 00:00:00.000	295
343	190	SERVIÇO DA RETIFICA 	1250,00	1	1250,00	0,00	1250,00	2026-01-07 00:00:00.000	24
344	191	ALINHAMENTO E BALANCIAMENTO 	170,00	1	170,00	0,00	170,00	2026-01-08 00:00:00.000	90
346	192	REVISAO RODAS CARRETA E TROCA ROLAM	950,00	1	950,00	0,00	950,00	2026-01-08 00:00:00.000	297
347	194	TROCA DE OLEO E TODOS OS FILTROS -002	150,00	1	150,00	0,00	150,00	2026-01-08 00:00:00.000	6
348	190	TROCA DAS COIFAS	100,00	1	100,00	0,00	100,00	2026-01-08 00:00:00.000	277
349	195	REVISÃO REPARO DO MOTOR	5500,00	1	5500,00	0,00	5500,00	2026-01-08 00:00:00.000	299
350	198	MAO DE OBRA 	350,00	1	350,00	0,00	350,00	2026-01-12 00:00:00.000	245
351	204	TROCA DE OLEO COMPLETO	130,00	1	130,00	0,00	130,00	2026-01-14 00:00:00.000	61
352	204	TROCA DE FILTRO SECUNDARIO	200,00	1	200,00	0,00	200,00	2026-01-14 00:00:00.000	300
353	204	SKANER E LIMPEZA DO FREIO 	350,00	1	350,00	0,00	350,00	2026-01-14 00:00:00.000	301
354	204	ALINHAMENTO E BALANCIAMENTO 	170,00	1	170,00	0,00	170,00	2026-01-14 00:00:00.000	90
356	175	TROCA DE OLEO E TODOS OS. FILTROS	100,00	1	100,00	0,00	100,00	2026-01-14 00:00:00.000	172
357	174	TROCA DE OLEO E TODOS OS. FILTROS	100,00	1	100,00	0,00	100,00	2026-01-14 00:00:00.000	172
359	207	TROCA SAPATA DE FREIO	250,00	1	250,00	0,00	250,00	2026-01-15 00:00:00.000	15
360	207	TROCA ROLAMENTO DA RODA	280,00	1	280,00	0,00	280,00	2026-01-15 00:00:00.000	141
361	207	REC. DO MACAL ROLAMENTO 	550,00	1	550,00	0,00	550,00	2026-01-15 00:00:00.000	303
362	206	REBOCAGEM(DESLOCAMENTO BGR A FORMOSA)	2500,00	1	2500,00	0,00	2500,00	2026-01-15 00:00:00.000	304
363	209	MAO DE OBRA 	160,00	1	160,00	0,00	160,00	2026-01-15 00:00:00.000	245
364	204	 2 CAMBAGEM 	200,00	1	200,00	0,00	200,00	2026-01-16 00:00:00.000	305
365	204	TROCA DA BALANÇA SUPERIOR	150,00	1	150,00	0,00	150,00	2026-01-16 00:00:00.000	183
366	204	TROCA DE 04 PNEUS	120,00	1	120,00	0,00	120,00	2026-01-16 00:00:00.000	174
367	220	TROCA SAPATA DE FREIO	200,00	1	200,00	0,00	200,00	2026-01-23 00:00:00.000	15
368	220	TROCA PASTILHA DE FREIO	120,00	1	120,00	0,00	120,00	2026-01-23 00:00:00.000	35
369	220	TROCA DE OLEO COMPLETO	130,00	1	130,00	0,00	130,00	2026-01-23 00:00:00.000	61
370	220	TROCA DE 02 PNEUS	60,00	1	60,00	0,00	60,00	2026-01-23 00:00:00.000	91
371	220	ALINHAMENTO E BALANCIAMENTO 	170,00	1	170,00	0,00	170,00	2026-01-23 00:00:00.000	90
373	220	TROCA  2 TERMINAIS E 2 BARRAS AXIAIS 	240,00	1	240,00	0,00	240,00	2026-01-23 00:00:00.000	241
375	220	TROCA DA COIFA DA RODA 	100,00	1	100,00	0,00	100,00	2026-01-23 00:00:00.000	308
376	222	TROCA DE OLEO COMPLETO	180,00	1	180,00	0,00	180,00	2026-01-24 00:00:00.000	61
377	222	ALINHAMENTO E BALANCIAMENTO 	170,00	1	170,00	0,00	170,00	2026-01-24 00:00:00.000	90
378	220	TROCA DE 02 PIVOR INFERIOR	300,00	1	300,00	0,00	300,00	2026-01-26 00:00:00.000	307
379	225	CONCERTO DE RADIADOR	450,00	1	450,00	0,00	450,00	2026-01-27 00:00:00.000	309
380	225	TROCA DE OLEO E TODOS OS. FILTROS	350,00	1	350,00	0,00	350,00	2026-01-27 00:00:00.000	172
381	225	TROCA PARTILHA DE FREIO	100,00	1	100,00	0,00	100,00	2026-01-27 00:00:00.000	210
382	225	ALINHAMENTO	80,00	1	80,00	0,00	80,00	2026-01-27 00:00:00.000	54
383	225	LIMPEZA E REGULAGEM DE FREIO	100,00	1	100,00	0,00	100,00	2026-01-27 00:00:00.000	244
384	226	ALINHAMENTO E BALANCIAMENTO 	170,00	1	170,00	0,00	170,00	2026-01-27 00:00:00.000	90
385	227	ALINHAMENTO E BALANCIAMENTO 	170,00	1	170,00	0,00	170,00	2026-01-27 00:00:00.000	90
386	227	PASSAGEM DE APARELHO	200,00	1	200,00	0,00	200,00	2026-01-27 00:00:00.000	205
387	227	TROCA DE OLEO E TODOS OS. FILTROS	250,00	1	250,00	0,00	250,00	2026-01-27 00:00:00.000	172
389	227	TROCA BUCHA E PIVOR BALANÇA INFERIOR	500,00	1	500,00	0,00	500,00	2026-01-27 00:00:00.000	310
390	228	MAO DE OBRA 	60,00	1	60,00	0,00	60,00	2026-01-27 00:00:00.000	245
391	231	SERVIÇO ELETRICO 	150,00	1	150,00	0,00	150,00	2026-01-28 00:00:00.000	150
392	232	TROCA CORREIA DO ALTERNADOR	70,00	1	70,00	0,00	70,00	2026-01-29 00:00:00.000	122
393	234	TROCA POLIA DO ALTERNADO E CARGA BATERIA	190,00	1	190,00	0,00	190,00	2026-01-29 00:00:00.000	313
394	236	TROCA OLEO E TODOS FILTROS E PRESSUR>	350,00	1	350,00	0,00	350,00	2026-01-30 00:00:00.000	315
395	237	TROCA DE OLEO E TODOS OS. FILTROS	140,00	1	140,00	0,00	140,00	2026-01-30 00:00:00.000	172
396	237	BALANCEAMENTO	60,00	1	60,00	0,00	60,00	2026-01-30 00:00:00.000	196
397	238	TROCA DE 05 PNEUS	120,00	1	120,00	0,00	120,00	2026-01-31 00:00:00.000	142
399	238	COLOCAR ALONGADOR NO AMORTECEDOR	350,00	1	350,00	0,00	350,00	2026-01-31 00:00:00.000	317
400	241	ALINHAMENTO E BALANCIAMENTO 	170,00	1	170,00	0,00	170,00	2026-02-03 00:00:00.000	90
401	241	TROCA DE OLEO E TODOS OS. FILTROS	350,00	1	350,00	0,00	350,00	2026-02-03 00:00:00.000	172
402	241	TROCA PASTILHA DE FREIO	100,00	1	100,00	0,00	100,00	2026-02-03 00:00:00.000	35
403	241	TROCA SAPATA DE FREIO E CILINDRO DA RODA	250,00	1	250,00	0,00	250,00	2026-02-03 00:00:00.000	55
405	250	TROCA KIT CORRENTE COMANDO	2700,00	1	2700,00	0,00	2700,00	2026-02-09 00:00:00.000	318
406	250	TROCA CRUZETA 	80,00	1	80,00	0,00	80,00	2026-02-09 00:00:00.000	319
407	260	MAO DE OBRA 	180,00	1	180,00	0,00	180,00	2026-02-11 00:00:00.000	245
412	238	ALINHAMENTO E BALANCIAMENTO 	170,00	1	170,00	0,00	170,00	2026-02-17 00:00:00.000	90
413	238	ALONGA SUSPENSÃO 	420,00	1	420,00	0,00	420,00	2026-02-17 00:00:00.000	323
425	189	MAO DE OBRA 	0,05	1	0,05	0,00	0,05	2026-02-26 00:00:00.000	245
426	282	MAO DE OBRA 	1023,51	1	1023,51	0,00	1023,51	2026-02-26 00:00:00.000	245
427	285	MAO DE OBRA 	2800,00	1	2800,00	0,00	2800,00	2026-02-26 00:00:00.000	245
428	274	MAO DE OBRA 	2030,00	1	2030,00	0,00	2030,00	2026-02-26 00:00:00.000	245
429	286	DESLOCAMENTO	450,00	1	450,00	0,00	450,00	2026-02-27 00:00:00.000	77
430	286	TROCA DO ROLAMENTO RODA TRASEIRA	550,00	1	550,00	0,00	550,00	2026-02-27 00:00:00.000	330
431	291	TROCA JUNTA HOMOCINETICA	100,00	1	100,00	0,00	100,00	2026-03-02 00:00:00.000	331
432	291	TROCA DE 02 PNEUS	50,00	1	50,00	0,00	50,00	2026-03-02 00:00:00.000	91
433	291	ALINHAMENTO E BALANCIAMENTO 	150,00	1	150,00	0,00	150,00	2026-03-02 00:00:00.000	90
434	292	TROCA DA CAIXA DE DIREÇÃO	300,00	1	300,00	0,00	300,00	2026-03-02 00:00:00.000	278
435	247	TROCA SAPATA DE FREIO	350,00	1	350,00	0,00	350,00	2026-03-03 00:00:00.000	15
436	247	TROCA RETENTOR DO SEMI EIXO	100,00	1	100,00	0,00	100,00	2026-03-03 00:00:00.000	332
437	247	TROCA DE OLEO E TODOS OS. FILTROS	100,00	1	100,00	0,00	100,00	2026-03-03 00:00:00.000	172
438	293	TROCA 02  AMORTECEDOR DIANTEIRO 	340,00	1	340,00	0,00	340,00	2026-03-03 00:00:00.000	116
439	247	TIRA VAZAMENTO DE OLEO	100,00	1	100,00	0,00	100,00	2026-03-03 00:00:00.000	333
440	151	TROCA DE OLEO E TODOS OS. FILTROS	350,00	1	350,00	0,00	350,00	2026-03-03 00:00:00.000	172
441	294	TROCA DE OLEO E TODOS OS. FILTROS	350,00	1	350,00	0,00	350,00	2026-03-03 00:00:00.000	172
442	294	TROCA PARTILHA DE FREIO	100,00	1	100,00	0,00	100,00	2026-03-03 00:00:00.000	210
443	294	ALINHAMENTO E BALANCIAMENTO 	170,00	1	170,00	0,00	170,00	2026-03-03 00:00:00.000	90
444	294	LIMPEZA E REGULAGEM DE FREIO	100,00	1	100,00	0,00	100,00	2026-03-03 00:00:00.000	244
445	295	ALINHAMENTO E BALANCIAMENTO 	180,00	1	180,00	0,00	180,00	2026-03-03 00:00:00.000	90
446	295	CAMBAGEM	100,00	1	100,00	0,00	100,00	2026-03-03 00:00:00.000	2
447	290	MAO DE OBRA 	1280,00	1	1280,00	0,00	1280,00	2026-03-03 00:00:00.000	245
448	287	MÃO DE OBRA	1200,00	1	1200,00	0,00	1200,00	2026-03-04 00:00:00.000	131
449	300	TROCA DE 03 PNEUS	80,00	1	80,00	0,00	80,00	2026-03-04 00:00:00.000	149
450	300	ALINHAMENTO E BALANCIAMENTO 	150,00	1	150,00	0,00	150,00	2026-03-04 00:00:00.000	90
451	297	MAO DE OBRA 	0,01	1	0,01	0,00	0,01	2026-03-05 00:00:00.000	245
453	302	LAVAGEM DO MOTOR	50,00	1	50,00	0,00	50,00	2026-03-05 00:00:00.000	335
454	302	MAO DE OBRA 	470,00	1	470,00	0,00	470,00	2026-03-05 00:00:00.000	245
455	303	TROCA DO ELETRO VENT. E RESITENCIA	200,00	1	200,00	0,00	200,00	2026-03-05 00:00:00.000	336
456	304	ALINHAMENTO	80,00	1	80,00	0,00	80,00	2026-03-05 00:00:00.000	54
457	304	TROCA DO RETENTOR	350,00	1	350,00	0,00	350,00	2026-03-05 00:00:00.000	337
458	304	TROCA CRUZETA 	100,00	1	100,00	0,00	100,00	2026-03-05 00:00:00.000	319
464	305	MAO DE OBRA 	550,00	1	550,00	0,00	550,00	2026-03-06 00:00:00.000	245
465	298	MAO DE OBRA 	0,01	1	0,01	0,00	0,01	2026-03-06 00:00:00.000	245
466	301	TROCA DE OLEO E TODOS OS. FILTROS	350,00	1	350,00	0,00	350,00	2026-03-06 00:00:00.000	172
467	301	TROCA SAPATA DE FREIO E CILINDRO DA RODA	300,00	1	300,00	0,00	300,00	2026-03-06 00:00:00.000	55
468	301	TROCA DE DISCO E PASTILHA DE FREIO	180,00	1	180,00	0,00	180,00	2026-03-06 00:00:00.000	257
469	301	TROCA  2 TERMINAIS E 2 BARRAS AXIAIS 	300,00	1	300,00	0,00	300,00	2026-03-06 00:00:00.000	241
470	301	ALINHAMENTO E BALANCIAMENTO 	180,00	1	180,00	0,00	180,00	2026-03-06 00:00:00.000	90
471	307	MAO DE OBRA 	0,01	1	0,01	0,00	0,01	2026-03-09 00:00:00.000	245
472	309	DESLOCAMENTO	480,00	1	480,00	0,00	480,00	2026-03-09 00:00:00.000	77
473	309	TROCA  2 TERMINAIS E 2 BARRAS AXIAIS 	350,00	1	350,00	0,00	350,00	2026-03-09 00:00:00.000	241
475	309	ALINHAMENTO E BALANCIAMENTO 	180,00	1	180,00	0,00	180,00	2026-03-09 00:00:00.000	90
476	309	TROCA PARTILHA DE FREIO	100,00	1	100,00	0,00	100,00	2026-03-09 00:00:00.000	210
477	310	FLEXIVE DO ESCAPAMENTO	250,00	1	250,00	0,00	250,00	2026-03-09 00:00:00.000	338
478	310	SERVIÇO DE SOLDA DO ESCAPAMENTO	200,00	1	200,00	0,00	200,00	2026-03-09 00:00:00.000	339
479	310	MAO DE OBRA 	120,00	1	120,00	0,00	120,00	2026-03-09 00:00:00.000	245
480	308	TROCA DE OLEO E TODOS OS. FILTROS	350,00	1	350,00	0,00	350,00	2026-03-10 00:00:00.000	172
481	308	LIMPEZA E REGULAGEM SAPATAS DE FREIO	100,00	1	100,00	0,00	100,00	2026-03-10 00:00:00.000	52
482	308	RESET DO SITEMA DE INJEÇÃO	380,00	1	380,00	0,00	380,00	2026-03-10 00:00:00.000	340
483	311	TROCA DA CAIXA DE DIREÇÃO	350,00	1	350,00	0,00	350,00	2026-03-11 00:00:00.000	278
484	311	TROCA DA BOMBA DIREÇÃO	100,00	1	100,00	0,00	100,00	2026-03-11 00:00:00.000	341
485	311	SERVIÇO DO CATER	150,00	1	150,00	0,00	150,00	2026-03-11 00:00:00.000	342
486	311	TROCA DE 02 AMORTECEDOR DIANTEIRO	200,00	1	200,00	0,00	200,00	2026-03-11 00:00:00.000	271
487	296	TROCA DE OLEO E FILTRO	100,00	1	100,00	0,00	100,00	2026-03-11 00:00:00.000	343
488	296	TROCA PARTILHA DE FREIO	100,00	1	100,00	0,00	100,00	2026-03-11 00:00:00.000	210
489	296	TROCA ROLAMENTO DA RODA	100,00	1	100,00	0,00	100,00	2026-03-11 00:00:00.000	141
490	306	TROCA SAPATA DE FREIO	180,00	1	180,00	0,00	180,00	2026-03-11 00:00:00.000	15
491	314	DESLOC. TROCA DA CORR. ALTERNADOR	160,00	1	160,00	0,00	160,00	2026-03-11 00:00:00.000	344
492	312	MAO DE OBRA 	1600,00	1	1600,00	0,00	1600,00	2026-03-11 00:00:00.000	245
493	315	MAO DE OBRA 	550,00	1	550,00	0,00	550,00	2026-03-12 00:00:00.000	245
494	316	MAO DE OBRA 	700,00	1	700,00	0,00	700,00	2026-03-12 00:00:00.000	245
495	318	SERVIÇO DO CABERÇOTE	600,00	1	600,00	0,00	600,00	2026-03-13 00:00:00.000	294
496	318	SERVIÇO DA CAIXA DE MACHA	450,00	1	450,00	0,00	450,00	2026-03-13 00:00:00.000	346
497	313	MAO DE OBRA 	0,01	1	0,01	0,00	0,01	2026-03-13 00:00:00.000	245
498	319	MAO DE OBRA 	170,00	1	170,00	0,00	170,00	2026-03-13 00:00:00.000	245
499	320	MAO DE OBRA 	100,00	1	100,00	0,00	100,00	2026-03-14 00:00:00.000	245
500	321	LOCAÇÃO DE VEICULO	600,00	1	600,00	0,00	600,00	2026-03-16 00:00:00.000	347
501	322	DESLOCAMENTO,	450,00	1	450,00	0,00	450,00	2026-03-16 00:00:00.000	78
502	322	DIAGNOSTICO DE JUNTA D CABEÇOTE QUEIMADA	200,00	1	200,00	0,00	200,00	2026-03-16 00:00:00.000	348
503	326	MAO DE OBRA SERVICO ELET. AUT.	180,00	1	180,00	0,00	180,00	2026-03-17 00:00:00.000	350
504	327	MAO DE OBRA 	140,00	1	140,00	0,00	140,00	2026-03-17 00:00:00.000	245
505	328	MAO DE OBRA 	250,00	1	250,00	0,00	250,00	2026-03-18 00:00:00.000	245
506	329	TROCA DE OLEO E TODOS OS. FILTROS	140,00	1	140,00	0,00	140,00	2026-03-18 00:00:00.000	172
508	332	MAO DE OBRA 	0,01	1	0,01	0,00	0,01	2026-03-18 00:00:00.000	245
509	324	MAO DE OBRA 	0,01	1	0,01	0,00	0,01	2026-03-18 00:00:00.000	245
510	331	TROCA DE OLEO E TODOS OS. FILTROS	350,00	1	350,00	0,00	350,00	2026-03-19 00:00:00.000	172
511	331	TROCA PARTILHA DE FREIO	100,00	1	100,00	0,00	100,00	2026-03-19 00:00:00.000	210
512	331	TROCA SAPATA TAMBOR CILINDRO TS	280,00	1	280,00	0,00	280,00	2026-03-19 00:00:00.000	351
513	331	ALINHAMENTO E BALANCIAMENTO 	180,00	1	180,00	0,00	180,00	2026-03-19 00:00:00.000	90
514	331	CAMBAGEM	120,00	1	120,00	0,00	120,00	2026-03-19 00:00:00.000	2
515	330	LIMPEZA E REGULAGEM DE FREIO	120,00	1	120,00	0,00	120,00	2026-03-19 00:00:00.000	244
516	330	ALINHAMENTO E BALANCIAMENTO 	180,00	1	180,00	0,00	180,00	2026-03-19 00:00:00.000	90
517	330	CAMBAGEM	120,00	1	120,00	0,00	120,00	2026-03-19 00:00:00.000	2
518	330	TROCA DE OLEO E TODOS OS. FILTROS	350,00	1	350,00	0,00	350,00	2026-03-19 00:00:00.000	172
519	330	TROCA PARTILHA DE FREIO	100,00	1	100,00	0,00	100,00	2026-03-19 00:00:00.000	210
520	333	MAO DE OBRA 	1200,00	1	1200,00	0,00	1200,00	2026-03-20 00:00:00.000	245
522	336	MAO DE OBRA 	550,00	1	550,00	0,00	550,00	2026-03-20 00:00:00.000	245
523	334	DESLOCAMENTO	450,00	1	450,00	0,00	450,00	2026-03-20 00:00:00.000	77
524	334	MAO DE OBRA 	400,00	1	400,00	0,00	400,00	2026-03-20 00:00:00.000	245
525	337	MAO DE OBRA 	150,00	1	150,00	0,00	150,00	2026-03-20 00:00:00.000	245
526	338	SERVIÇO DE RETIFICA	450,00	1	450,00	0,00	450,00	2026-03-21 00:00:00.000	353
528	335	TROCA SEMI EIXO E PARTILHAS	300,00	1	300,00	0,00	300,00	2026-03-23 00:00:00.000	352
529	323	MAO DE OBRA 	1810,00	1	1810,00	0,00	1810,00	2026-03-23 00:00:00.000	245
530	339	TROCA DE TENSOR  CORREIA ALTERNADOR	100,00	1	100,00	0,00	100,00	2026-03-23 00:00:00.000	354
531	342	MAO DE OBRA 	750,00	1	750,00	0,00	750,00	2026-03-24 00:00:00.000	245
532	341	DESLOCAMENTO	350,00	1	350,00	0,00	350,00	2026-03-24 00:00:00.000	77
